file,directory,date_logged,log_name,contractor,data_type,log_service,log_activity,log_type,log_job,log_run,log_pass,casing_size_manual,section_size,station_number,station_depth,mfc_correction,interpretation_number,date_stamp
WL_RAW_USIT_CBL_AC-AIMG-CCL-GR_2015-09-30_1-4_INF_1-55969.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_AY1,2015/09/30,AUTOMATIC,SCHLUMBERGER,RAW,,,FINAL,,,,,,,,,,2016/02/02:14:08:38
WL_RAW_BHPR-MECH_TIME_MWD_2-69575.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_AY1,2015/09/23,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/06/08:08:59:51
WL_RAW_BHPR-MECH_TIME_MWD_1-69578.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_AY1,2015/09/19,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/06/08:09:04:55
MUD_LOG_1_INF_1-113197.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_AY1,2015/09/18,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:03:13:04
WL_RAW_BHPR-MECH_TIME_MWD_2-66226.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_A,2016/01/11,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2018/03/15:03:29:43
WL_RAW_BHPR-MECH_TIME_MWD_3-66227.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_A,2016/01/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2018/03/15:03:30:32
WL_RAW_BHPR-MECH_TIME_MWD_4-66228.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_A,2016/01/25,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2018/03/15:03:31:04
WL_RAW_BHPR-MECH_TIME_MWD_1-66229.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_A,2016/01/10,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2018/03/15:03:31:35
WL_RAW_BHPR-MECH_TIME_MWD_5-66230.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_A,2016/01/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2018/03/15:03:32:07
MUD_LOG_1_INF_1-112925.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_A,2016/01/10,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:23:57:39
WL_RAW_BHPR-MECH_TIME_MWD_2-66438.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_AT2,2016/01/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/11:13:50:03
WL_RAW_BHPR-MECH_TIME_MWD_3-66439.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_AT2,2016/01/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/11:13:50:24
WL_RAW_BHPR-MECH_TIME_MWD_1-66440.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_AT2,2016/01/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/11:13:50:46
MUD_LOG_1_INF_1-112933.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_AT2,2016/02/04,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:12:35:34
WL_RAW_BHPR-MECH_TIME_MWD_2-66485.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY1,2016/02/20,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/11:14:14:45
WL_RAW_BHPR-MECH_TIME_MWD_3-66486.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY1,2016/02/21,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/11:14:15:06
WL_RAW_BHPR-MECH_TIME_MWD_4-66487.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY1,2016/02/23,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/11:14:15:27
WL_RAW_BHPR-MECH_TIME_MWD_1-66488.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY1,2016/02/17,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/11:14:15:48
WL_RAW_BHPR-MECH_TIME_MWD_5-66489.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY1,2016/02/25,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/11:14:16:09
MUD_LOG_1_INF_1-112941.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY1,2016/02/17,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:12:41:00
WL_RAW_BHPR-GR-MECH-REMP_MWD_1_INF_1-66549.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY1T2,2016/02/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/11:14:56:08
WL_RAW_BHPR-GR-MECH_TIME_MWD_1-66560.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY1T2,2016/02/26,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/11:15:09:21
MUD_LOG_1_INF_1-112949.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY1T2,2016/02/27,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:12:28:56
WL_RAW_BHPR-MECH_TIME_MWD_2-68507.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY2,2016/03/06,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/25:12:51:29
WL_RAW_BHPR-MECH_TIME_MWD_1-68511.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY2,2016/03/03,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/25:12:56:05
WL_RAW_BHPR-MECH_TIME_MWD_2-66792.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY2,2016/03/04,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/12:10:42:25
WL_RAW_BHPR-MECH_TIME_MWD_1-66793.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY2,2016/03/04,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/12:10:43:22
MUD_LOG_1_INF_1-112965.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY2,2016/03/03,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:11:54:46
WL_RAW_BHPR-MECH_TIME_MWD_1-66657.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY1T3,2016/02/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/12:09:37:38
MUD_LOG_1_INF_1-112957.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_22_BY1T3,2016/02/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:12:17:13
WL_RAW_BHPR-MECH_TIME_MWD_2-69616.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1,2016/04/12,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/06/08:09:44:21
WL_RAW_BHPR-MECH_TIME_MWD_3-69618.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1,2016/04/27,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/06/08:09:47:21
WL_RAW_BHPR-MECH_TIME_MWD_1-69620.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1,2016/04/05,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,17 1/2 in,,,,,2016/06/08:09:50:27
MUD_LOG_1_INF_1-113205.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1,2016/03/30,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:15:03:08
WL_RAW_BHPR-MECH_TIME_MWD_2-68140.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8_AT2,2015/06/29,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/23:06:50:17
WL_RAW_BHPR-MECH_TIME_MWD_3-68141.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8_AT2,2015/07/04,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/23:06:51:41
WL_RAW_BHPR-MECH_TIME_MWD_4-68142.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8_AT2,2015/07/11,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/23:06:53:09
WL_RAW_BHPR-MECH_TIME_MWD_1-68143.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8_AT2,2015/06/27,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/23:06:54:29
MUD_LOG_1_INF_1-111939.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8_AT2,2015/06/27,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:16:17:31
WL_RAW_BHPR-MECH_TIME_MWD_1-68155.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8_BY1T2,2015/07/22,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/23:07:02:25
MUD_LOG_1_INF_1-111955.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8_BY1T2,2015/07/21,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:01:17:32
WL_RAW_BHPR-MECH_TIME_MWD_1-68165.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8_BY2T2,2015/07/30,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/23:07:08:07
MUD_LOG_1_INF_1-111971.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8_BY2T2,2015/07/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:01:56:17
WL_RAW_BHPR-MECH_TIME_MWD_1-68150.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8_BY1,2015/07/21,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/23:06:58:55
MUD_LOG_1_INF_1-111947.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8_BY1,2015/07/20,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:02:11:54
WL_RAW_BHPR-MECH_TIME_MWD_1-68160.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8_BY2,2015/07/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2016/05/23:07:05:18
MUD_LOG_1_INF_1-111963.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_8_BY2,2015/07/26,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:01:22:15
WL_RAW_BHPR-MECH_TIME_MWD_2-69536.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_T2,2015/09/12,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/06/08:08:19:12
WL_RAW_BHPR-MECH_TIME_MWD_3-69538.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_T2,2015/09/16,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/06/08:08:22:27
WL_RAW_BHPR-MECH_TIME_MWD_1-69540.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_T2,2015/09/08,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/06/08:08:25:34
MUD_LOG_1_INF_1-113272.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_T2,2016/04/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:13:16:38
WL_RAW_BHPR-MECH_TIME_MWD_2-69696.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1T2,2016/05/08,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/06/09:07:16:00
WL_RAW_BHPR-MECH_TIME_MWD_1-69697.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1T2,2016/04/29,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/06/09:07:17:22
MUD_LOG_1_INF_1-113221.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1T2,2016/04/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/03/28:11:35:33
WL_RAW_BHPR-MECH_TIME_MWD_2-69749.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1T3,2016/05/16,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/06/09:07:53:17
WL_RAW_BHPR-MECH_TIME_MWD_1-69752.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1T3,2016/05/11,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/06/09:07:59:27
STATOIL_RAW_DATA_INF_1-74868.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1T3,2016/09/04,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,Unspecified,,,,,2016/09/19:08:57:20
WL_RAW_BHPR-MECH_TIME_MWD_3_INF_1-74858.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1T3,2016/09/04,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/09/19:08:46:52
WL_RAW_BHPR-MECH_TIME_MWD_3-74860.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1T3,2016/09/04,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/09/19:08:50:40
WL_RAW_BHPR-GR-MECH-REMP_MWD_3_INF_1-74851.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1T3,2016/09/04,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/09/19:08:37:00
MUD_LOG_1_INF_1-113230.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY1T3,2016/05/09,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/03/28:11:46:13
MUD_LOG_INF-111770.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6,2004/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/03/28:10:57:53
TAPELIST-MUD_LOG.LIS-111772.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6,2004/02/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/03/28:10:58:56
WL_RAW_BHPR-MECH_TIME_MWD_2-74288.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1,2016/06/23,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,17 1/2 in,,,,,2016/09/13:14:59:56
WL_RAW_BHPR-MECH_TIME_MWD_3-74289.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1,2016/06/27,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/09/13:15:02:02
WL_RAW_BHPR-MECH_TIME_MWD_4-74291.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1,2016/06/30,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/09/13:15:05:17
WL_RAW_BHPR-MECH_TIME_MWD_1-74292.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1,2016/06/19,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,17 1/2 in,,,,,2016/09/13:15:06:59
WL_RAW_BHPR-MECH_TIME_MWD_5-74293.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1,2016/07/05,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/09/13:15:08:36
WL_RAW_BHPR-MECH_TIME_MWD_6-74296.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1,2016/07/07,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/09/13:15:13:04
MUD_LOG_1_INF_1-111783.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1,2016/06/19,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/03/28:11:05:07
WL_RAW_BHPR-MECH_TIME_MWD_1-74543.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY2,2016/08/04,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/09/15:07:42:56
STATOIL_RAW_DATA_INF_1-74551.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY2,2016/08/04,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/09/15:07:47:29
MUD_LOG_1_INF_1-111807.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY2,2016/08/01,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/03/28:11:19:39
WL_RAW_BHPR-GR-MECH-REMP_MWD_1_INF_1-74585.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY3,2016/08/09,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/09/15:08:29:21
WL_RAW_BHPR-MECH_TIME_MWD_1-74590.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY3,2016/08/09,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/09/15:08:35:28
WL_RAW_BHPR-MECH_TIME_MWD_1_INF_1-74591.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY3,2016/08/09,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/09/15:08:37:23
STATOIL_RAW_DATA_INF_1-74596.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY3,2016/08/09,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/09/15:08:42:51
MUD_LOG_1_INF_1-111815.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY3,2016/08/07,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/04:01:11:55
WL_RAW_BHPR-MECH_TIME_MWD_2-74372.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1T2,2016/07/11,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/09/14:12:59:45
WL_RAW_BHPR-MECH_TIME_MWD_1-74373.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1T2,2016/07/08,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/09/14:13:01:21
MUD_LOG_1_INF_1-111791.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1T2,2016/07/07,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/03/28:11:10:23
WL_RAW_BHPR-MECH_TIME_MWD_2-74434.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1T3,2016/07/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/09/14:15:10:54
WL_RAW_BHPR-MECH_TIME_MWD_3-74435.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1T3,2016/07/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/09/14:15:12:23
WL_RAW_BHPR-MECH_TIME_MWD_4-74436.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1T3,2016/07/20,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2016/09/14:15:13:54
WL_RAW_BHPR-MECH_TIME_MWD_1-74437.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1T3,2016/07/12,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,12 1/4 in,,,,,2016/09/14:15:15:25
MUD_LOG_1_INF_1-111800.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_6_AY1T3,2016/07/12,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/03/28:11:15:30
MUD_LOG_1_INF_1-113240.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_31_BY2,2016/09/09,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/03/28:11:50:56
CONTENT-MUD_LOG_1.DLIS-112386.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_15_AY2T2,2009/01/12,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:20:47:15
MUD_LOG_1_INF_1-112387.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_15_AY2T2,2009/01/12,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:20:47:44
CONTENT-MUD_LOG_1.DLIS-112241.TXT,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_Y1T3,2007/10/13,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:19:08:33
MUD_LOG_1_INF_1-112242.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_Y1T3,2007/10/13,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:19:09:05
WL_RAW_BHPR-GR-MECH-REMP_MWD_1-5_INF_1-83074.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1,2016/11/16,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2017/01/05:07:46:19
WL_RAW_BHPR-MECH_TIME_MWD_2-83116.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1,2016/10/28,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2017/01/05:08:45:19
WL_RAW_BHPR-MECH_TIME_MWD_3-83117.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1,2016/11/02,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2017/01/05:08:47:34
WL_RAW_BHPR-MECH_TIME_MWD_4-83119.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1,2016/11/08,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2017/01/05:11:16:47
WL_RAW_BHPR-MECH_TIME_MWD_1-6_INF_1-83120.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1,2016/11/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2017/01/05:11:19:40
WL_RAW_BHPR-MECH_TIME_MWD_1-83121.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1,2016/10/23,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2017/01/05:11:22:21
WL_RAW_BHPR-MECH_TIME_MWD_5-83122.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1,2016/11/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2017/01/05:11:24:44
WL_RAW_BHPR-MECH_TIME_MWD_6-83125.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1,2016/11/16,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,17 1/2 in,,,,,2017/01/05:11:32:07
STATOIL_RAW_DATA_INF_1-83138.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1,2016/11/15,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2017/01/05:12:50:42
MUD_LOG_1_INF_1-112204.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1,2016/10/23,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,All sections,,,,,2018/04/03:19:04:45
WL_RAW_BHPR-GR-MECH-REMP_MWD_1_INF_1-83191.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1T2,2016/10/20,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2017/01/05:18:31:54
WL_RAW_BHPR-MECH_TIME_MWD_1-83197.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1T2,2016/10/20,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2017/01/05:18:36:23
WL_RAW_BHPR-MECH_TIME_MWD_1_INF_1-83198.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1T2,2016/10/20,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,8 1/2 in,,,,,2017/01/05:18:38:21
STATOIL_RAW_DATA_INF_1-83203.ASC,/project/recall/prod/arc/norway_a/files/GRANE/NO_25_11_G_12_AY1T2,2016/10/20,AUTOMATIC,BAKER HUGHES,RAW,,,FINAL,,,,,,,,,,2017/01/05:18:43:07
